Proposal #,Total Sponsor Costs,Total Direct Costs,Total Indirect Costs,Total Project Cost
24-0090-P0001,30000,30000,0,30000
24-0090-P0001,,,,
24-0090-P0001,,,,
24-0090-P0001,,,,
24-0090-P0001,,,,
24-0090-P0001,,,,
24-0090-P0001,,,,
23-1408-P0001,,,,
23-1408-P0001,,,,
23-1860-P0001,13000,13000,0,13000
23-1860-P0001,,,,
23-1860-P0001,,,,
23-1860-P0001,,,,
23-1860-P0001,,,,
23-1860-P0001,,,,
23-1860-P0001,,,,
23-1860-P0001,,,,
23-1860-P0001,,,,
23-1860-P0001,,,,
23-1860-P0001,,,,
23-1860-P0001,,,,
24-0169-P0001,15000,13636,1364,15000
24-0169-P0001,,,,
24-0169-P0001,,,,
24-0169-P0001,,,,
24-0169-P0001,,,,
23-1945-P0002,10502320,7500000,3002320,10502320
23-1945-P0002,,,,
23-1945-P0002,,,,
23-1945-P0002,,,,
23-1945-P0002,,,,
23-1472-P0002,18758,14887,3871,18758
23-1472-P0002,,,,
23-1472-P0002,,,,
23-1472-P0002,,,,
23-1472-P0002,,,,
23-1472-P0002,,,,
23-0033-P0001,,,,
23-0033-P0001,,,,
24-0173-P0004,2230282,1864318,365964,2230282
24-0173-P0004,,,,
24-0173-P0004,,,,
24-0173-P0004,,,,
24-0173-P0004,,,,
24-0173-P0004,,,,
24-0013-P0001,30000,30000,0,30000
24-0013-P0001,,,,
24-0013-P0001,,,,
24-0013-P0001,,,,
24-0013-P0001,,,,
25-0113-P0001,283095,217474,65621,283095
25-0113-P0001,,,,
25-0113-P0001,,,,
25-0113-P0001,,,,
25-0113-P0001,,,,
25-0113-P0001,,,,
25-0113-P0001,,,,
25-0113-P0001,,,,
23-0561-P0001,,,,
23-0561-P0001,,,,
25-0563-P0001,,,,
25-0563-P0001,,,,
25-0563-P0001,,,,
25-0563-P0001,,,,
25-0563-P0001,,,,
25-0563-P0001,,,,
25-0563-P0001,,,,
24-0753-P0001,330000,300000,30000,330000
24-0753-P0001,,,,
24-0753-P0001,,,,
24-0753-P0001,,,,
24-0753-P0001,,,,
25-0004-P0001,731115,592897,138218,731115
25-0004-P0001,,,,
25-0004-P0001,,,,
25-0004-P0001,,,,
25-0004-P0001,,,,
25-0004-P0001,,,,
25-0004-P0001,,,,
25-0004-P0001,,,,
25-0004-P0001,,,,
25-0512-P0001,5000,5000,0,5000
25-0512-P0001,,,,
25-0512-P0001,,,,
25-0512-P0001,,,,
25-0512-P0001,,,,
25-0512-P0001,,,,
25-0512-P0001,,,,
25-0445-P0001,$478900,416434,62465,$478900
25-0445-P0001,,,,
24-0449-P0001,35686.26,29738.55,5947.71,35686.26
24-0449-P0001,,,,
24-0449-P0001,,,,
24-0449-P0001,,,,
24-0449-P0001,,,,
24-0449-P0001,,,,
25-0445-P0001,,,,
25-0445-P0001,,,,
25-0445-P0001,,,,
25-0445-P0001,,,,
25-0445-P0001,,,,
25-0445-P0001,,,,
25-0445-P0001,,,,
25-0445-P0001,,,,
25-0445-P0001,,,,
23-1503-P0001,500000,300000,200000,501000
23-1503-P0001,,,,
23-1503-P0001,,,,
23-1503-P0001,,,,
23-1503-P0001,,,,
24-1012-P0001,30330,20990,9340,30330
24-1012-P0001,,,,
24-1012-P0001,,,,
24-1012-P0001,,,,
24-1012-P0001,,,,
24-1012-P0001,,,,
24-1012-P0001,,,,
24-1012-P0001,,,,
24-1012-P0001,,,,
24-1012-P0001,,,,
23-0187-P0001,,,,
23-0187-P0001,,,,
23-0229-P0001,,,,
23-0229-P0001,,,,
23-0481-P0001,,,,
23-0481-P0001,,,,
23-0699-P0001,,,,
23-0699-P0001,,,,
24-0960-P0001,61456.44,51213.7,10242.74,61456.44
24-0960-P0001,,,,
24-0960-P0001,,,,
24-0960-P0001,,,,
24-0960-P0001,,,,
24-0960-P0001,,,,
24-0960-P0001,,,,
24-0960-P0001,,,,
24-0960-P0001,,,,
25-0282-P0001,359976,261591,98385,359976
25-0282-P0001,,,,
25-0282-P0001,,,,
25-0282-P0001,,,,
25-0282-P0001,,,,
25-0282-P0001,,,,
25-0282-P0001,,,,
23-0675-P0001,,,,
23-0675-P0001,,,,
25-0233-P0001,1000000,895723,104277,1000000
25-0233-P0001,,,,
25-0233-P0001,,,,
25-0233-P0001,,,,
25-0233-P0001,,,,
25-0233-P0001,,,,
23-1020-P0001,,,,
23-1020-P0001,,,,
24-0984-P0001,5000,5000,0,5000
24-0984-P0001,,,,
24-0984-P0001,,,,
24-0984-P0001,,,,
24-0984-P0001,,,,
24-0984-P0001,,,,
24-0984-P0001,,,,
24-0984-P0001,,,,
24-0984-P0001,,,,
24-0805-P0001,,,,10000
24-0805-P0001,,,,
24-0805-P0001,,,,
24-0805-P0001,,,,
24-0805-P0001,,,,
23-1652-P0001,99345,73635,25710,99345
23-1652-P0001,,,,
23-1652-P0001,,,,
23-1652-P0001,,,,
23-1652-P0001,,,,
24-1108-P0001,238237,207779,30458,238237
24-1108-P0001,,,,
24-1108-P0001,,,,
24-1108-P0001,,,,
24-1108-P0001,,,,
24-1108-P0001,,,,
23-1728-P0001,459923,320952,138971,459923
23-1728-P0001,,,,
23-1728-P0001,,,,
23-1728-P0001,,,,
23-1728-P0001,,,,
25-0305-P0001,204897.44,186270.4,18627.04,204897.44
25-0305-P0001,,,,
25-0305-P0001,,,,
25-0305-P0001,,,,
25-0305-P0001,,,,
24-0850-P0002,,,,
24-0850-P0002,,,,
23-1578-P0002,259000,154139,30828,259000
23-1578-P0002,,,,
23-1578-P0002,,,,
23-1578-P0002,,,,
23-1578-P0002,,,,
23-1578-P0002,,,,
23-1578-P0002,,,,
23-1578-P0002,,,,
23-1578-P0002,,,,
23-1578-P0002,,,,
23-1578-P0002,,,,
23-1578-P0002,,,,
23-1778-P0001,,,,
23-1778-P0001,,,,
23-1778-P0001,,,,
23-1778-P0001,,,,
23-1771-P0001,77090,53350,23740,77090
23-1771-P0001,,,,
23-1771-P0001,,,,
23-1771-P0001,,,,
23-1771-P0001,,,,
23-1771-P0001,,,,
23-1771-P0001,,,,
23-0811-P0001,,,,
23-0811-P0001,,,,
25-0161-P0001,5000,5000,0,5000
25-0161-P0001,,,,
25-0161-P0001,,,,
25-0161-P0001,,,,
25-0161-P0001,,,,
25-0161-P0001,,,,
25-0161-P0001,,,,
25-0161-P0001,,,,
23-1500-P0001,,,,
23-1500-P0001,,,,
23-1308-P0001,,,,
23-1308-P0001,,,,
24-0912-P0001,239341,170958,68383,239341
24-0912-P0001,,,,
24-0912-P0001,,,,
24-0912-P0001,,,,
24-0912-P0001,,,,
23-0622-P0001,,,,
23-0622-P0001,,,,
23-0544-P0001,,,,
23-0544-P0001,,,,
23-0311-P0001,,,,
23-0311-P0001,,,,
24-0103-P0002,63937,63937,0,63937
24-0103-P0002,,,,
24-0103-P0002,,,,
24-0103-P0002,,,,
24-0103-P0002,,,,
24-0103-P0002,,,,
24-0103-P0002,,,,
23-1313-P0001,,,,
23-1313-P0001,,,,
24-0511-P0001,100000,100000,0,100000
24-0511-P0001,,,,
24-0511-P0001,,,,
24-0511-P0001,,,,
24-0511-P0001,,,,
24-0511-P0001,,,,
24-0393-P0001,300000,300000,0,300000
23-1370-P0001,,,,
23-1370-P0001,,,,
24-0393-P0001,,,,
24-0393-P0001,,,,
24-0393-P0001,,,,
24-0393-P0001,,,,
24-0393-P0001,,,,
24-0393-P0001,,,,
24-0393-P0001,,,,
24-0393-P0001,,,,
25-0392-P0001,17944953,12541937,5403015,17944953
25-0392-P0001,,,,
25-0392-P0001,,,,
25-0392-P0001,,,,
25-0392-P0001,,,,
25-0392-P0001,,,,
25-0392-P0001,,,,
25-0392-P0001,,,,
23-1479-P0001,,,,
23-1479-P0001,,,,
23-1221-P0002,30000,28572,1428,30000
23-1221-P0002,,,,
23-1221-P0002,,,,
23-1221-P0002,,,,
23-1221-P0002,,,,
23-1221-P0002,,,,
23-1221-P0002,,,,
24-0578-P0001,1200,896,304,1200
24-0578-P0001,,,,
24-0578-P0001,,,,
24-0578-P0001,,,,
24-0578-P0001,,,,
25-0180-P0001,997595,711282,286313,997595
25-0180-P0001,,,,
25-0180-P0001,,,,
25-0180-P0001,,,,
25-0180-P0001,,,,
25-0180-P0001,,,,
25-0180-P0001,,,,
25-0180-P0001,,,,
25-0180-P0001,,,,
25-0180-P0001,,,,
24-0494-P0001,615759,446844,168916,615759
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
24-0494-P0001,,,,
23-0201-P0001,,,,
23-0201-P0001,,,,
23-0211-P0001,,,,
23-0211-P0001,,,,
23-0166-P0001,,,,
23-0166-P0001,,,,
24-0005-P0002,,,,
24-0005-P0002,,,,
24-0005-P0002,,,,
24-0005-P0002,,,,
23-1844-P0001,,,,
23-1844-P0001,,,,
24-0945-P0001,299999.11,216380.9,83618.21,299999.11
24-0945-P0001,,,,
24-0945-P0001,,,,
24-0945-P0001,,,,
24-0945-P0001,,,,
24-0945-P0001,,,,
24-0945-P0001,,,,
24-1051-P0001,99998,99998,0,99998
24-1051-P0001,,,,
24-1051-P0001,,,,
24-1051-P0001,,,,
24-1051-P0001,,,,
24-1051-P0001,,,,
24-1051-P0001,,,,
24-1051-P0001,,,,
24-0433-P0001,299970,221195,78775,299982
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0433-P0001,,,,
24-0113-P0001,400000,360000,40000,400000
24-0113-P0001,,,,
24-0113-P0001,,,,
24-0113-P0001,,,,
24-0113-P0001,,,,
24-0113-P0001,,,,
24-0113-P0001,,,,
24-0113-P0001,,,,
24-0113-P0001,,,,
24-0550-P0001,250000,180019,69981,250000
24-0550-P0001,,,,
24-0550-P0001,,,,
24-0550-P0001,,,,
24-0550-P0001,,,,
23-1359-P0001,,,,
23-1359-P0001,,,,
24-0777-P0001,100000,72555,27445,100000
24-0777-P0001,,,,
24-0777-P0001,,,,
24-0777-P0001,,,,
24-0777-P0001,,,,
24-0777-P0001,,,,
24-0777-P0001,,,,
24-0777-P0001,,,,
24-0777-P0001,,,,
24-0777-P0001,,,,
24-0777-P0001,,,,
24-0777-P0001,,,,
23-1328-P0001,,,,
23-1328-P0001,,,,
24-0031-P0001,2076904,1498629,578275,2076904
24-0031-P0001,,,,
24-0031-P0001,,,,
24-0031-P0001,,,,
24-0031-P0001,,,,
24-0031-P0001,,,,
24-0031-P0001,,,,
24-0031-P0001,,,,
24-0031-P0001,,,,
24-0031-P0001,,,,
23-0218-P0001,,,,
23-0218-P0001,,,,
23-0250-P0001,,,,
23-0250-P0001,,,,
23-0562-P0001,,,,
23-0562-P0001,,,,
24-0232-P0001,,,,
24-0232-P0001,,,,
23-1221-P0003,15000,14286,714,15000
23-1221-P0003,,,,
23-1221-P0003,,,,
23-1221-P0003,,,,
23-1221-P0003,,,,
23-1221-P0003,,,,
23-1221-P0003,,,,
23-1221-P0003,,,,
23-1221-P0003,,,,
23-1221-P0003,,,,
23-1221-P0003,,,,
23-1221-P0003,,,,
23-1221-P0003,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0204-P0001,,,,
25-0330-P0001,300000,246078,53921,300000
25-0330-P0001,,,,
25-0330-P0001,,,,
25-0330-P0001,,,,
25-0330-P0001,,,,
24-0799-P0006,0,0,0,35000
24-0799-P0006,,,,
24-0799-P0006,,,,
24-0799-P0006,,,,
24-0799-P0006,,,,
23-0304-P0001,,,,
23-0304-P0001,,,,
24-0525-P0001,84000,84000,0,84000
24-0525-P0001,,,,
24-0525-P0001,,,,
24-0525-P0001,,,,
24-0525-P0001,,,,
24-0525-P0001,,,,
24-0525-P0001,,,,
24-0525-P0001,,,,
24-0525-P0001,,,,
23-1842-P0001,2500,2500,0,2500
23-1842-P0001,,,,
23-1842-P0001,,,,
23-1842-P0001,,,,
23-1842-P0001,,,,
23-1842-P0001,,,,
23-1842-P0001,,,,
24-0574-P0001,65011,65011,0,65011
24-0574-P0001,,,,
24-0574-P0001,,,,
24-0574-P0001,,,,
24-0574-P0001,,,,
24-0574-P0001,,,,
24-0574-P0001,,,,
24-0574-P0001,,,,
24-0574-P0001,,,,
24-0574-P0001,,,,
23-1855-P0001,255000,255000,0,255000
23-1855-P0001,,,,
23-1855-P0001,,,,
23-1855-P0001,,,,
23-1855-P0001,,,,
23-1855-P0001,,,,
23-1855-P0001,,,,
23-1855-P0001,,,,
23-1855-P0001,,,,
23-1855-P0001,,,,
23-1855-P0001,,,,
23-1855-P0001,,,,
25-0077-P0001,454915,317076,137839,454915
25-0077-P0001,,,,
25-0077-P0001,,,,
25-0077-P0001,,,,
25-0077-P0001,,,,
25-0077-P0001,,,,
25-0077-P0001,,,,
25-0077-P0001,,,,
25-0077-P0001,,,,
25-0077-P0001,,,,
25-0035-P0001,18500,15417,3083,18500
25-0035-P0001,,,,
25-0035-P0001,,,,
25-0035-P0001,,,,
25-0035-P0001,,,,
25-0035-P0001,,,,
25-0035-P0001,,,,
23-1826-P0001,130316,120662.96,9653.04,130316
23-1826-P0001,,,,
23-1826-P0001,,,,
23-1826-P0001,,,,
23-1826-P0001,,,,
25-0403-P0001,32588.14,27156.78,5431.36,32588.14
25-0403-P0001,,,,
25-0403-P0001,,,,
25-0403-P0001,,,,
25-0403-P0001,,,,
25-0403-P0001,,,,
25-0403-P0001,,,,
25-0403-P0001,,,,
25-0403-P0001,,,,
25-0403-P0001,,,,
25-0403-P0001,,,,
25-0403-P0001,,,,
23-0946-P0003,275000,242391.3,32608.7,275000
23-0946-P0003,,,,
23-0946-P0003,,,,
23-0946-P0003,,,,
23-0946-P0003,,,,
23-0946-P0003,,,,
23-0946-P0003,,,,
23-0946-P0003,,,,
24-0512-P0002,,,,
24-0512-P0002,,,,
24-0512-P0002,,,,
24-0512-P0002,,,,
24-0512-P0002,,,,
23-0728-P0001,,,,
23-0728-P0001,,,,
23-1149-P0001,,,,
23-1149-P0001,,,,
24-0483-P0001,$20385.00,$20385.00,0,$20385.00
24-0483-P0001,,,,
24-0483-P0001,,,,
24-0483-P0001,,,,
24-0483-P0001,,,,
24-0483-P0001,,,,
24-0483-P0001,,,,
24-0483-P0001,,,,
24-0483-P0001,,,,
24-0561-P0001,,,,
24-0561-P0001,,,,
24-0561-P0001,,,,
24-0561-P0001,,,,
24-0561-P0001,,,,
24-0561-P0001,,,,
24-0561-P0001,,,,
24-0561-P0001,,,,
24-0561-P0001,,,,
24-0369-P0001,$24979,$23129,$1850,$24979
24-0369-P0001,,,,
24-0369-P0001,,,,
24-0369-P0001,,,,
24-0369-P0001,,,,
24-0369-P0001,,,,
24-0369-P0001,,,,
24-0369-P0001,,,,
24-0369-P0001,,,,
24-0369-P0001,,,,
24-0369-P0001,,,,
24-0304-P0002,18500,18500,0,18500
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0304-P0002,,,,
24-0800-P0001,31927,29025,2902,31927
24-0800-P0001,,,,
24-0800-P0001,,,,
24-0800-P0001,,,,
24-0800-P0001,,,,
24-0800-P0001,,,,
24-0800-P0001,,,,
24-0800-P0001,,,,
24-0800-P0001,,,,
23-1227-P0001,,,,
23-1227-P0001,,,,
23-1148-P0001,,,,
23-1148-P0001,,,,
23-0076-P0001,,,,
23-0076-P0001,,,,
24-1043-P0001,2113472,1555782,555690,2113472
24-1043-P0001,,,,
24-1043-P0001,,,,
24-1043-P0001,,,,
24-1043-P0001,,,,
24-1043-P0001,,,,
24-1043-P0001,,,,
24-1043-P0001,,,,
24-1043-P0001,,,,
24-1043-P0001,,,,
23-0530-P0001,,,,
23-0530-P0001,,,,
23-0979-P0001,,,,
23-0979-P0001,,,,
23-0894-P0001,,,,
23-0894-P0001,,,,
23-1345-P0001,,,,
23-1345-P0001,,,,
23-1952-P0001,,,,
23-1952-P0001,,,,
23-1809-P0001,989164,693440,295724,989164
23-1809-P0001,,,,
23-1809-P0001,,,,
23-1809-P0001,,,,
23-1809-P0001,,,,
23-1809-P0001,,,,
23-1809-P0001,,,,
23-1809-P0001,,,,
23-1809-P0001,,,,
23-1809-P0001,,,,
23-1156-P0001,,,,
23-1156-P0001,,,,
23-1436-P0001,,,,
23-1436-P0001,,,,
23-1587-P0001,117936,98280,19656,117936
23-1587-P0001,,,,
23-1587-P0001,,,,
23-1587-P0001,,,,
23-1587-P0001,,,,
23-1587-P0001,,,,
23-0539-P0001,,,,
23-0539-P0001,,,,
23-1124-P0001,,,,
23-1124-P0001,,,,
24-0444-P0001,2359336,1362373,606256,2359336
24-0444-P0001,,,,
24-0444-P0001,,,,
24-0444-P0001,,,,
24-0444-P0001,,,,
24-0444-P0001,,,,
24-0444-P0001,,,,
24-0444-P0001,,,,
24-0444-P0001,,,,
24-0444-P0001,,,,
24-0033-P0001,26213.27,22794.15,3419.12,26213.27
24-0033-P0001,,,,
24-0033-P0001,,,,
24-0033-P0001,,,,
24-0033-P0001,,,,
24-0033-P0001,,,,
24-0033-P0001,,,,
24-0033-P0001,,,,
24-0033-P0001,,,,
23-1286-P0002,434064,307043,127021,434064
23-1286-P0002,,,,
23-1286-P0002,,,,
23-1286-P0002,,,,
23-1286-P0002,,,,
23-1286-P0002,,,,
23-1286-P0002,,,,
24-0468-P0001,60000,60000,0,60000
24-0468-P0001,,,,
24-0468-P0001,,,,
24-0468-P0001,,,,
24-0468-P0001,,,,
24-0917-P0001,106666,92753,13913,106666
24-0917-P0001,,,,
24-0917-P0001,,,,
24-0917-P0001,,,,
24-0917-P0001,,,,
24-0917-P0001,,,,
24-0917-P0001,,,,
24-0917-P0001,,,,
23-0889-P0001,,,,
23-0889-P0001,,,,
25-0424-P0001,397375,275000,122375,397375
25-0424-P0001,,,,
25-0424-P0001,,,,
25-0424-P0001,,,,
25-0424-P0001,,,,
25-0424-P0001,,,,
23-0114-P0001,,,,
23-0114-P0001,,,,
23-1577-P0002,59996.36,47678,12318.36,59996.36
23-1577-P0002,,,,
23-1577-P0002,,,,
23-1577-P0002,,,,
23-1577-P0002,,,,
23-1577-P0002,,,,
23-1312-P0001,,,,
23-1312-P0001,,,,
23-0180-P0001,,,,
23-0180-P0001,,,,
25-0194-P0001,385997,275000,110997,385997
25-0194-P0001,,,,
25-0194-P0001,,,,
25-0194-P0001,,,,
25-0194-P0001,,,,
25-0194-P0001,,,,
25-0194-P0001,,,,
25-0194-P0001,,,,
24-0533-P0002,18444,12764,5680,18444
24-0533-P0002,,,,
24-0533-P0002,,,,
24-0533-P0002,,,,
24-0533-P0002,,,,
24-0533-P0002,,,,
24-0533-P0002,,,,
25-0127-P0001,200000,146282,53718,200000
25-0127-P0001,,,,
25-0127-P0001,,,,
25-0127-P0001,,,,
25-0127-P0001,,,,
25-0127-P0001,,,,
25-0127-P0001,,,,
23-1404-P0001,,,,
23-1404-P0001,,,,
24-0155-P0001,62500,52084,10417,62500
24-0155-P0001,,,,
24-0155-P0001,,,,
24-0155-P0001,,,,
24-0155-P0001,,,,
24-0155-P0001,,,,
23-0113-P0001,,,,
23-0113-P0001,,,,
23-0960-P0001,,,,
23-0960-P0001,,,,
23-1379-P0001,,,,
23-1379-P0001,,,,
23-1497-P0001,,,,
23-1497-P0001,,,,
24-0151-P0001,82454.52,57061.95,25392.57,82454.52
24-0151-P0001,,,,
24-0151-P0001,,,,
24-0151-P0001,,,,
24-0151-P0001,,,,
24-0151-P0001,,,,
24-0151-P0001,,,,
25-0537-P0001,,,,
25-0537-P0001,,,,
25-0537-P0001,,,,
25-0567-P0001,,,,
25-0567-P0001,,,,
25-0291-P0001,11000,10000,1000,11000
25-0291-P0001,,,,
25-0291-P0001,,,,
25-0291-P0001,,,,
25-0291-P0001,,,,
25-0291-P0001,,,,
25-0291-P0001,,,,
25-0291-P0001,,,,
24-0358-P0001,130689,108908,21781,130689
24-0358-P0001,,,,
24-0358-P0001,,,,
24-0358-P0001,,,,
24-0358-P0001,,,,
24-0358-P0001,,,,
24-0358-P0001,,,,
24-0358-P0001,,,,
24-0358-P0001,,,,
24-0358-P0001,,,,
24-0358-P0001,,,,
24-0358-P0001,,,,
24-0358-P0001,,,,
24-0358-P0001,,,,
23-0717-P0001,,,,
23-0717-P0001,,,,
23-0930-P0001,,,,
23-0930-P0001,,,,
23-0984-P0001,,,,
23-0984-P0001,,,,
23-1080-P0001,,,,
23-1080-P0001,,,,
24-0338-P0001,,,,
24-0338-P0001,,,,
24-0853-P0002,10000,8333,1667,10496
24-0853-P0002,,,,
24-0853-P0002,,,,
24-0853-P0002,,,,
24-0853-P0002,,,,
24-0853-P0002,,,,
24-0853-P0002,,,,
24-0853-P0002,,,,
23-0964-P0001,,,,
23-0964-P0001,,,,
23-0064-P0001,,,,
23-0064-P0001,,,,
24-0965-P0001,30000,28572,1428,30000
24-0965-P0001,,,,
24-0965-P0001,,,,
24-0965-P0001,,,,
24-0965-P0001,,,,
24-0965-P0001,,,,
24-0965-P0001,,,,
24-0965-P0001,,,,
24-0965-P0001,,,,
24-0965-P0001,,,,
24-0965-P0001,,,,
23-0032-P0001,,,,
23-0032-P0001,,,,
24-0698-P0001,,,,
24-0698-P0001,,,,
24-0698-P0001,,,,
24-0698-P0001,,,,
24-0698-P0001,,,,
24-0698-P0001,,,,
24-0698-P0001,,,,
24-0698-P0001,,,,
23-1421-P0001,,,,
23-1421-P0001,,,,
23-1079-P0001,,,,
23-1079-P0001,,,,
23-1858-P0001,10000,10000,0,10000
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1858-P0001,,,,
23-1121-P0001,,,,
23-1121-P0001,,,,
24-0734-P0001,0,5000,0,5000
24-0734-P0001,,,,
24-0734-P0001,,,,
24-0734-P0001,,,,
24-0734-P0001,,,,
23-0345-P0001,,,,
23-0345-P0001,,,,
24-0962-P0001,,,25,
24-0962-P0001,,,,
24-0962-P0001,,,,
24-0962-P0001,,,,
24-0962-P0001,,,,
24-0962-P0001,,,,
24-0962-P0001,,,,
24-0962-P0001,,,,
23-0564-P0001,,,,
23-0564-P0001,,,,
23-0262-P0002,322515,294193,28322,322515
23-0262-P0002,,,,
23-0262-P0002,,,,
23-0262-P0002,,,,
23-0262-P0002,,,,
23-0821-P0001,,,,
23-0821-P0001,,,,
25-0018-P0001,2000000,1110000,890000,
25-0018-P0001,,,,
25-0018-P0001,,,,
25-0018-P0001,,,,
25-0018-P0001,,,,
25-0018-P0001,,,,
25-0018-P0001,,,,
25-0018-P0001,,,,
25-0018-P0001,,,,
24-0872-P0001,,,,
24-0872-P0001,,,,
24-0872-P0001,,,,
24-0872-P0001,,,,
24-0872-P0001,,,,
23-1642-P0001,361250,250000,111250,361250
23-1642-P0001,,,,
23-1642-P0001,,,,
23-1642-P0001,,,,
23-1642-P0001,,,,
23-0993-P0001,,,,
23-0993-P0001,,,,
23-0443-P0001,,,,
23-0443-P0001,,,,
23-0401-P0001,,,,
23-0401-P0001,,,,
23-1642-P0002,397375,275000,122375,397375
23-1642-P0002,,,,
23-1642-P0002,,,,
23-1642-P0002,,,,
23-1642-P0002,,,,
23-1642-P0002,,,,
25-0162-P0001,930050,643633,286417,930050
25-0162-P0001,,,,
25-0162-P0001,,,,
25-0162-P0001,,,,
25-0162-P0001,,,,
25-0162-P0001,,,,
25-0162-P0001,,,,
25-0162-P0001,,,,
25-0162-P0001,,,,
25-0162-P0001,,,,
23-0374-P0001,,,,
23-0374-P0001,,,,
25-0115-P0001,,,,
25-0115-P0001,,,,
25-0115-P0001,,,,
25-0115-P0001,,,,
25-0115-P0001,,,,
24-0144-P0001,9631,9631,0,9631
24-0144-P0001,,,,
24-0144-P0001,,,,
24-0144-P0001,,,,
24-0144-P0001,,,,
24-0144-P0001,,,,
24-0144-P0001,,,,
24-0144-P0001,,,,
25-0314-P0001,,,,
25-0314-P0001,,,,
25-0314-P0001,,,,
25-0314-P0001,,,,
25-0314-P0001,,,,
23-1303-P0001,,,,
23-1303-P0001,,,,
24-0120-P0001,299975.6,230955.73,69019.87,299975.6
24-0120-P0001,,,,
24-0120-P0001,,,,
24-0120-P0001,,,,
24-0120-P0001,,,,
24-0120-P0001,,,,
24-0120-P0001,,,,
24-0120-P0001,,,,
24-0120-P0001,,,,
24-0439-P0001,,,,
24-0439-P0001,,,,
24-0439-P0001,,,,
24-0439-P0001,,,,
24-0439-P0001,,,,
24-0142-P0011,163651,163651,0,163651
24-0142-P0011,,,,
24-0142-P0011,,,,
24-0142-P0011,,,,
24-0142-P0011,,,,
24-0142-P0011,,,,
24-0142-P0011,,,,
24-0142-P0011,,,,
24-0142-P0011,,,,
23-1925-P0001,35000,25748.86,9254.14,35000
23-1925-P0001,,,,
23-1925-P0001,,,,
23-1925-P0001,,,,
23-1925-P0001,,,,
24-0435-P0001,35000,31500,3500,35000
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
24-0435-P0001,,,,
25-0039-P0001,299945,214938,85007,299945
25-0039-P0001,,,,
25-0039-P0001,,,,
25-0039-P0001,,,,
25-0039-P0001,,,,
25-0039-P0001,,,,
25-0039-P0001,,,,
25-0039-P0001,,,,
25-0039-P0001,,,,
25-0039-P0001,,,,
25-0039-P0001,,,,
25-0039-P0001,,,,
23-0871-P0001,,,,
23-0871-P0001,,,,
23-0983-P0001,,,,
23-0983-P0001,,,,
23-0526-P0001,,,,
23-0526-P0001,,,,
23-1509-P0001,2849,2590,259,2849
23-1509-P0001,,,,
23-1509-P0001,,,,
23-1509-P0001,,,,
23-1509-P0001,,,,
23-1543-P0001,410843,373493.64,37349.36,410843
23-1543-P0001,,,,
23-1543-P0001,,,,
23-1543-P0001,,,,
23-1543-P0001,,,,
23-1543-P0001,,,,
23-1543-P0001,,,,
23-0823-P0001,,,,
23-0823-P0001,,,,
23-0693-P0001,,,,
23-0693-P0001,,,,
23-0784-P0001,,,,
23-0784-P0001,,,,
23-0864-P0001,,,,
23-0864-P0001,,,,
23-1298-P0001,,,,
23-1298-P0001,,,,
23-0414-P0001,,,,
23-0414-P0001,,,,
23-0685-P0001,,,,
23-0685-P0001,,,,
24-0111-P0001,9500,8085.11,1414.89,16179.79
24-0111-P0001,,,,
24-0111-P0001,,,,
24-0111-P0001,,,,
24-0111-P0001,,,,
24-0111-P0001,,,,
24-0111-P0001,,,,
